ano,nome_regiao,sigla_uf,nome_uf,nome_municipio,va_agropecuaria,va_industria,va_servicos,va_varios,va_total,impostos,pib,pib_per_capita
2020,Sudeste,ES,Espírito Santo,Brejetuba,99469,22724,64284,63635,250113,11260,261373,21033
2020,Sudeste,ES,Espírito Santo,Cachoeiro de Itapemirim,58413,1215375,2463520,920817,4658125,651165,5309290,25212
2020,Sudeste,ES,Espírito Santo,Cariacica,16704,893538,4938964,1426986,7276192,2942027,10218219,26616
2020,Sudeste,ES,Espírito Santo,Castelo,103951,271595,393507,189820,958873,135952,1094825,29004
2020,Sudeste,ES,Espírito Santo,Colatina,91995,914738,1740911,606584,3354228,435137,3789365,30708
2020,Sudeste,ES,Espírito Santo,Conceição da Barra,64681,72082,166169,158796,461728,52509,514237,16443
2020,Sudeste,ES,Espírito Santo,Conceição do Castelo,39618,23497,93883,65382,222380,19546,241926,18892
2020,Sudeste,ES,Espírito Santo,Divino de São Lourenço,18319,4419,17175,25960,65873,3128,69001,16160
2020,Sudeste,ES,Espírito Santo,Domingos Martins,154451,141345,330927,160875,787597,57857,845454,24877
2020,Sudeste,ES,Espírito Santo,Dores do Rio Preto,25866,20351,65805,35495,147517,17298,164815,24341
2020,Sudeste,ES,Espírito Santo,Ecoporanga,76411,45552,113997,109453,345412,17269,362681,15883
2020,Sudeste,ES,Espírito Santo,Fundão,27077,75820,149072,109140,361109,42072,403181,18370
2020,Sudeste,ES,Espírito Santo,Governador Lindenberg,58732,32738,79497,64187,235155,16232,251387,19518
2020,Sudeste,ES,Espírito Santo,Guaçuí,51811,78747,253254,139090,522902,39822,562724,18081
2020,Sudeste,ES,Espírito Santo,Guarapari,52178,294072,1200276,563014,2109540,208680,2318220,18297
2020,Sudeste,ES,Espírito Santo,Ibatiba,54598,21349,156746,116976,349670,26349,376018,14229
2020,Sudeste,ES,Espírito Santo,Ibiraçu,18145,41229,120576,64017,243967,26321,270288,21467
2020,Sudeste,ES,Espírito Santo,Ibitirama,41171,6094,49947,49111,146323,9746,156069,17617
2020,Sudeste,ES,Espírito Santo,Iconha,29572,17608,123098,74354,244633,58528,303161,21696
2020,Sudeste,ES,Espírito Santo,Irupi,81282,11600,82886,66905,242674,16289,258963,19146
2020,Sudeste,ES,Espírito Santo,Itaguaçu,81153,17367,92334,71744,262598,14279,276876,19744
2020,Sudeste,ES,Espírito Santo,Itapemirim,90338,1885439,830005,354975,3160756,84429,3245185,93640
2020,Sudeste,ES,Espírito Santo,Itarana,38450,38155,74418,53448,204472,12928,217400,20717
2020,Sudeste,ES,Espírito Santo,Iúna,106087,22900,229549,130507,489043,43267,532310,18174
2020,Sudeste,ES,Espírito Santo,Jaguaré,98644,136282,212857,161473,609256,42340,651596,20993
2020,Sudeste,ES,Espírito Santo,Jerônimo Monteiro,20485,7886,55634,56684,140688,8628,149316,12174
2020,Sudeste,ES,Espírito Santo,João Neiva,13868,63047,163612,75587,316113,64374,380488,22754
2020,Sudeste,ES,Espírito Santo,Laranja da Terra,40350,9525,41352,55577,146804,9122,155926,14262
2020,Sudeste,ES,Espírito Santo,Linhares,275560,2251709,2319119,917763,5764151,1018192,6782343,38386
2020,Sudeste,ES,Espírito Santo,Mantenópolis,31540,10001,48903,72360,162804,7222,170026,10967
2020,Sudeste,ES,Espírito Santo,Marataízes,96717,2205758,943188,300398,3546061,76280,3622341,93160
2020,Sudeste,ES,Espírito Santo,Marechal Floriano,99702,63177,188692,89609,441181,53217,494398,29220
2020,Sudeste,ES,Espírito Santo,Marilândia,26640,25418,91387,66993,210437,17372,227809,17574
2020,Sudeste,ES,Espírito Santo,Mimoso do Sul,72693,74390,187143,115633,449858,40746,490604,18786
2020,Sudeste,ES,Espírito Santo,Montanha,63908,37709,138433,94393,334442,33959,368402,19498
2020,Sudeste,ES,Espírito Santo,Mucurici,27666,4544,18744,34061,85015,2638,87653,15948
2020,Sudeste,ES,Espírito Santo,Muniz Freire,98035,23745,107483,92934,322196,22177,344374,19884
2020,Sudeste,ES,Espírito Santo,Muqui,22740,9738,87413,70501,190392,12846,203238,13090
2020,Sudeste,ES,Espírito Santo,Nova Venécia,102178,191455,558794,234067,1086494,122212,1208706,23966
2020,Sudeste,ES,Espírito Santo,Pancas,60117,15909,86574,104831,267431,12751,280182,12022
2020,Sudeste,ES,Espírito Santo,Pedro Canário,36627,62737,111741,119684,330789,17226,348014,13192
2020,Sudeste,ES,Espírito Santo,Pinheiros,103589,103008,252921,138814,598333,95263,693596,25381
2020,Sudeste,ES,Espírito Santo,Piúma,13801,224795,187835,122018,548449,31610,580058,26303
2020,Sudeste,ES,Espírito Santo,Ponto Belo,17757,5093,26900,40429,90179,3856,94035,11843
2020,Sudeste,ES,Espírito Santo,Presidente Kennedy,69244,2368305,865668,161890,3465107,48983,3514090,301432
2020,Sudeste,ES,Espírito Santo,Rio Bananal,118970,38548,138484,106912,402914,34149,437064,22680
2020,Sudeste,ES,Espírito Santo,Rio Novo do Sul,18656,38654,70197,58162,185670,21293,206963,17802
2020,Sudeste,ES,Espírito Santo,Santa Leopoldina,97737,65041,54523,55870,273171,8126,281296,23063
2020,Sudeste,ES,Espírito Santo,Santa Maria de Jetibá,711120,95251,396438,215146,1417955,101679,1519634,37051
2020,Sudeste,ES,Espírito Santo,Santa Teresa,82779,40217,219765,115012,457774,38190,495963,20906
2020,Sudeste,ES,Espírito Santo,São Domingos do Norte,32072,90178,57859,47227,227337,30950,258287,29733
2020,Sudeste,ES,Espírito Santo,São Gabriel da Palha,64521,107774,290741,167194,630229,52514,682743,17723
2020,Sudeste,ES,Espírito Santo,São José do Calçado,18581,31887,62631,50885,163984,9484,173468,16449
2020,Sudeste,ES,Espírito Santo,São Mateus,221875,367138,1095798,622070,2306880,269300,2576181,19422
2020,Sudeste,ES,Espírito Santo,São Roque do Canaã,41760,20913,73503,57037,193213,15575,208788,16690
2020,Sudeste,ES,Espírito Santo,Serra,24068,5342830,11203900,2246463,18817261,6124640,24941902,47307
2020,Sudeste,ES,Espírito Santo,Sooretama,74963,101483,159650,150730,486826,57683,544509,17748
2020,Sudeste,ES,Espírito Santo,Vargem Alta,38939,79759,118595,96208,333502,36699,370201,17146
2020,Sudeste,ES,Espírito Santo,Venda Nova do Imigrante,60151,90517,298710,122269,571647,70711,642358,24951
2020,Sudeste,ES,Espírito Santo,Viana,20989,451950,1772687,335173,2580799,937015,3517814,44249
2020,Sudeste,ES,Espírito Santo,Vila Pavão,32131,22432,40516,47763,142842,7954,150797,16313
2020,Sudeste,ES,Espírito Santo,Vila Valério,101196,19487,103077,73694,297454,19933,317387,22553
2020,Sudeste,ES,Espírito Santo,Vila Velha,18117,1714116,6646141,1989636,10368010,2227425,12595436,25124
2020,Sudeste,ES,Espírito Santo,Vitória,17610,5199635,12663748,1914680,19795673,5721901,25517575,69748
2020,Sudeste,RJ,Rio de Janeiro,Angra dos Reis,57601,3525125,4511525,1724672,9818922,578838,10397760,50220
2020,Sudeste,RJ,Rio de Janeiro,Aperibé,7992,15361,75584,105306,204243,18783,223026,18740
2020,Sudeste,RJ,Rio de Janeiro,Araruama,42207,700945,1472776,1035475,3251403,277873,3529276,26280
2020,Sudeste,RJ,Rio de Janeiro,Areal,3303,85926,118991,120019,328238,61588,389827,30770
2020,Sudeste,RJ,Rio de Janeiro,Armação dos Búzios,11471,593184,958527,391129,1954310,99522,2053833,59571
2020,Sudeste,RJ,Rio de Janeiro,Arraial do Cabo,21577,829821,598374,313677,1763449,65460,1828909,59782
2020,Sudeste,RJ,Rio de Janeiro,Barra do Piraí,35205,348049,1113867,716435,2213556,252696,2466252,24476
2020,Sudeste,RJ,Rio de Janeiro,Barra Mansa,56789,810227,3103759,1350184,5320959,585432,5906391,31955
2020,Sudeste,RJ,Rio de Janeiro,Belford Roxo,3524,1266904,3213998,3414802,7899228,864219,8763446,17079
2020,Sudeste,RJ,Rio de Janeiro,Bom Jardim,98383,134708,268210,214651,715953,152030,867982,31430
2020,Sudeste,RJ,Rio de Janeiro,Bom Jesus do Itabapoana,48063,86021,346355,281749,762187,107659,869846,23381
2020,Sudeste,RJ,Rio de Janeiro,Cabo Frio,47651,3023741,3855347,1980092,8906831,421353,9328185,40491
2020,Sudeste,RJ,Rio de Janeiro,Cachoeiras de Macacu,62958,221971,350116,439368,1074413,140583,1214996,20488
2020,Sudeste,RJ,Rio de Janeiro,Cambuci,62764,37987,90400,127310,318461,86497,404958,26103
2020,Sudeste,RJ,Rio de Janeiro,Carapebus,9589,106162,111147,189234,416132,23025,439157,26478
2020,Sudeste,RJ,Rio de Janeiro,Comendador Levy Gasparian,4862,224520,128437,83852,441672,45805,487477,56842
2020,Sudeste,RJ,Rio de Janeiro,Campos dos Goytacazes,243683,9224433,9263801,3889110,22621027,1231843,23852870,46663
2020,Sudeste,RJ,Rio de Janeiro,Cantagalo,28638,273908,202266,167915,672728,82841,755569,37464
2020,Sudeste,RJ,Rio de Janeiro,Cardoso Moreira,20098,68407,102294,117486,308285,45301,353586,27579
2020,Sudeste,RJ,Rio de Janeiro,Carmo,22605,172124,154165,155988,504882,76667,581549,30560
2020,Sudeste,RJ,Rio de Janeiro,Casimiro de Abreu,10644,560540,543532,397755,1512471,70284,1582755,35140
2020,Sudeste,RJ,Rio de Janeiro,Conceição de Macabu,15628,13012,156115,196430,381186,39480,420666,17979
2020,Sudeste,RJ,Rio de Janeiro,Cordeiro,6490,47033,164400,170351,388274,26030,414304,18797
2020,Sudeste,RJ,Rio de Janeiro,Duas Barras,25036,14553,56844,103330,199764,39482,239246,20753
2020,Sudeste,RJ,Rio de Janeiro,Duque de Caxias,16463,12497784,21494360,6523913,40532520,6662024,47194544,51042
2020,Sudeste,RJ,Rio de Janeiro,Engenheiro Paulo de Frontin,7665,25052,82389,130012,245118,26936,272054,19334
2020,Sudeste,RJ,Rio de Janeiro,Guapimirim,23262,126911,433391,495089,1078654,96139,1174793,19137
2020,Sudeste,RJ,Rio de Janeiro,Iguaba Grande,2405,41352,235631,257075,536463,29449,565912,19625
2020,Sudeste,RJ,Rio de Janeiro,Itaboraí,12219,675361,2383619,1768298,4839497,582588,5422086,22355
2020,Sudeste,RJ,Rio de Janeiro,Itaguaí,16496,623410,6142585,1181744,7964235,875235,8839470,65565
2020,Sudeste,RJ,Rio de Janeiro,Italva,24958,72039,115026,134503,346526,44058,390584,25530
2020,Sudeste,RJ,Rio de Janeiro,Itaocara,59116,49623,241469,187480,537689,94360,632049,27218
2020,Sudeste,RJ,Rio de Janeiro,Itaperuna,68910,474557,1667091,798228,3008786,306918,3315705,31943
2020,Sudeste,RJ,Rio de Janeiro,Itatiaia,5942,1068715,1682471,335881,3093009,1493142,4586151,143031
2020,Sudeste,RJ,Rio de Janeiro,Japeri,7960,175658,427272,739013,1349903,110857,1460760,13840
2020,Sudeste,RJ,Rio de Janeiro,Laje do Muriaé,9517,22248,40223,74387,146375,20058,166433,22718
2020,Sudeste,RJ,Rio de Janeiro,Macaé,61431,3766086,6176851,2979360,12983728,2373969,15357697,58729
2020,Sudeste,RJ,Rio de Janeiro,Macuco,3839,39930,66023,61250,171043,27763,198807,35356
2020,Sudeste,RJ,Rio de Janeiro,Magé,58201,393945,1893601,1794944,4140691,302156,4442847,18029
2020,Sudeste,RJ,Rio de Janeiro,Mangaratiba,21661,110636,1914889,439251,2486437,156821,2643257,58453
2020,Sudeste,RJ,Rio de Janeiro,Maricá,15188,23696271,9798849,1643258,35153566,465254,35618819,216523
2020,Sudeste,RJ,Rio de Janeiro,Mendes,786,22879,154985,163490,342139,24006,366145,19635
2020,Sudeste,RJ,Rio de Janeiro,Mesquita,2846,132226,1143024,1130916,2409012,121482,2530494,14331
2020,Sudeste,RJ,Rio de Janeiro,Miguel Pereira,6048,43815,282010,222989,554862,40348,595210,23268
2020,Sudeste,RJ,Rio de Janeiro,Miracema,20379,83438,242559,224008,570383,65365,635748,23413
2020,Sudeste,RJ,Rio de Janeiro,Natividade,17521,18439,123162,127067,286190,36397,322586,21069
2020,Sudeste,RJ,Rio de Janeiro,Nilópolis,NA,151440,1551145,1105667,2808252,177179,2985431,18350
2020,Sudeste,RJ,Rio de Janeiro,Niterói,24734,16081899,17532593,4600488,38239714,2736004,40975718,79516
2020,Sudeste,RJ,Rio de Janeiro,Nova Friburgo,115436,537615,3033316,1437494,5123861,559227,5683088,29730
2020,Sudeste,RJ,Rio de Janeiro,Nova Iguaçu,8287,1437123,8732626,5607488,15785524,1425300,17210824,20905
2020,Sudeste,RJ,Rio de Janeiro,Paracambi,3615,123019,416491,368456,911581,89691,1001272,19006
2020,Sudeste,RJ,Rio de Janeiro,Paraíba do Sul,99361,179139,465120,344700,1088320,213894,1302214,29251
2020,Sudeste,RJ,Rio de Janeiro,Paraty,37070,432795,732246,402186,1604297,115193,1719490,39366
2020,Sudeste,RJ,Rio de Janeiro,Paty do Alferes,40224,52656,222047,236981,551907,87737,639645,22961
2020,Sudeste,RJ,Rio de Janeiro,Petrópolis,60159,4398929,6919415,2257630,13636133,1752159,15388292,50177
2020,Sudeste,RJ,Rio de Janeiro,Pinheiral,5050,231841,252566,202646,692103,84968,777071,30637
2020,Sudeste,RJ,Rio de Janeiro,Piraí,19301,1513328,504339,280910,2317878,294638,2612517,88425
2020,Sudeste,RJ,Rio de Janeiro,Porciúncula,31059,34020,135555,154442,355076,62352,417428,22016
2020,Sudeste,RJ,Rio de Janeiro,Porto Real,7169,766171,699021,203450,1675811,757533,2433344,121826
2020,Sudeste,RJ,Rio de Janeiro,Quatis,18351,15453,114981,125140,273925,40092,314017,21754
2020,Sudeste,RJ,Rio de Janeiro,Queimados,3041,612328,1746629,1071087,3433086,418147,3851232,25448
2020,Sudeste,RJ,Rio de Janeiro,Quissamã,28616,1877056,781765,287899,2975336,72325,3047661,121295
2020,Sudeste,RJ,Rio de Janeiro,Resende,45403,1698266,3328983,1093431,6166083,1957104,8123187,61394
2020,Sudeste,RJ,Rio de Janeiro,Rio Bonito,25344,94503,923311,495643,1538801,192018,1730819,28574
2020,Sudeste,RJ,Rio de Janeiro,Rio Claro,71953,17656,103752,171094,364455,105251,469707,25246
2020,Sudeste,RJ,Rio de Janeiro,Rio das Flores,13240,82023,58044,94253,247559,27959,275517,29486
2020,Sudeste,RJ,Rio de Janeiro,Rio das Ostras,11588,2249372,2308970,1330901,5900831,441781,6342613,40869
2020,Sudeste,RJ,Rio de Janeiro,Rio de Janeiro,102542,36658253,180313931,54416824,271491551,59979965,331471515,49123
2020,Sudeste,RJ,Rio de Janeiro,Santa Maria Madalena,20745,7293,48612,101696,178346,33913,212259,20425
2020,Sudeste,RJ,Rio de Janeiro,Santo Antônio de Pádua,42920,218918,476962,322591,1061391,134036,1195427,28066
2020,Sudeste,RJ,Rio de Janeiro,São Francisco de Itabapoana,250859,83006,268957,342040,944862,300757,1245619,29510
2020,Sudeste,RJ,Rio de Janeiro,São Fidélis,45539,52426,305773,307820,711558,89081,800639,20683
2020,Sudeste,RJ,Rio de Janeiro,São Gonçalo,75709,1675855,8610733,7163215,17525512,1483995,19009507,17412
2020,Sudeste,RJ,Rio de Janeiro,São João da Barra,52106,2148418,3403198,397083,6000807,462621,6463427,177455
2020,Sudeste,RJ,Rio de Janeiro,São João de Meriti,1409,450633,4760934,3159226,8372203,740200,9112402,19269
2020,Sudeste,RJ,Rio de Janeiro,São José de Ubá,20620,9333,41557,68240,139748,29315,169063,23461
2020,Sudeste,RJ,Rio de Janeiro,São José do Vale do Rio Preto,137202,42432,150867,188363,518864,181893,700757,31975
2020,Sudeste,RJ,Rio de Janeiro,São Pedro da Aldeia,37368,257005,1225565,766989,2286926,305180,2592106,24443
2020,Sudeste,RJ,Rio de Janeiro,São Sebastião do Alto,34168,7212,45902,97815,185097,45575,230672,24574
2020,Sudeste,RJ,Rio de Janeiro,Sapucaia,43462,110243,348611,157804,660120,176276,836397,45832
2020,Sudeste,RJ,Rio de Janeiro,Saquarema,19320,9664619,4452475,762123,14898537,257681,15156219,167319
2020,Sudeste,RJ,Rio de Janeiro,Seropédica,17110,886758,2460721,640783,4005372,624577,4629949,55721
2020,Sudeste,RJ,Rio de Janeiro,Silva Jardim,39731,92656,140120,217084,489591,70111,559702,25705
2020,Sudeste,RJ,Rio de Janeiro,Sumidouro,166082,24443,90361,137472,418358,192707,611065,39003
2020,Sudeste,RJ,Rio de Janeiro,Tanguá,15248,42190,230872,281302,569612,51723,621334,17952
2020,Sudeste,RJ,Rio de Janeiro,Teresópolis,323647,560312,2835310,1374005,5093274,664070,5757344,31249
2020,Sudeste,RJ,Rio de Janeiro,Trajano de Moraes,28113,8338,51619,104284,192355,38329,230684,21681
2020,Sudeste,RJ,Rio de Janeiro,Três Rios,19532,2059066,1953814,661880,4694292,705371,5399663,65736
2020,Sudeste,RJ,Rio de Janeiro,Valença,51384,448364,936712,563266,1999725,246090,2245815,29216
2020,Sudeste,RJ,Rio de Janeiro,Varre-Sai,32636,13802,54189,96727,197355,52934,250289,22536
2020,Sudeste,RJ,Rio de Janeiro,Vassouras,31629,190107,585851,313562,1121149,159108,1280257,34524
2020,Sudeste,RJ,Rio de Janeiro,Volta Redonda,6778,2635673,5205775,2078938,9927164,1709333,11636497,42471
2020,Sudeste,SP,São Paulo,Adamantina,40458,162985,722511,224409,1150363,93405,1243768,35424
2020,Sudeste,SP,São Paulo,Adolfo,48342,20639,42484,21489,132954,3804,136758,38480
2020,Sudeste,SP,São Paulo,Aguaí,111006,317117,395815,150363,974302,169157,1143458,31201
2020,Sudeste,SP,São Paulo,Águas da Prata,21848,24934,94598,34096,175476,11523,186999,22747
2020,Sudeste,SP,São Paulo,Águas de Lindóia,7179,31183,310170,112904,461436,30948,492385,26180
2020,Sudeste,SP,São Paulo,Águas de Santa Bárbara,64378,10098,76383,39064,189923,10528,200451,32812
2020,Sudeste,SP,São Paulo,Águas de São Pedro,NA,13014,89456,27476,129946,6487,136433,38748
2020,Sudeste,SP,São Paulo,Agudos,66101,947910,751773,210775,1976558,332133,2308691,61728
2020,Sudeste,SP,São Paulo,Alambari,38017,9870,38619,29382,115888,5414,121302,19791
2020,Sudeste,SP,São Paulo,Alfredo Marcondes,7223,19792,33506,24196,84716,26421,111138,26563
2020,Sudeste,SP,São Paulo,Altair,43708,4912,25390,28017,102027,9726,111753,26697
2020,Sudeste,SP,São Paulo,Altinópolis,254971,23014,269738,74223,621946,32416,654362,40385
2020,Sudeste,SP,São Paulo,Alto Alegre,38962,9478,36756,25562,110759,5975,116734,28555
2020,Sudeste,SP,São Paulo,Alumínio,1196,1016747,579483,108691,1706117,581140,2287257,121877
2020,Sudeste,SP,São Paulo,Álvares Florence,49100,4404,30724,24804,109032,3171,112203,30766
2020,Sudeste,SP,São Paulo,Álvares Machado,27963,104338,301061,108637,541998,76887,618885,24757
2020,Sudeste,SP,São Paulo,Álvaro de Carvalho,8771,3415,17326,22199,51711,1725,53435,10132
2020,Sudeste,SP,São Paulo,Alvinlândia,15024,3339,16610,21069,56043,1521,57564,17783
2020,Sudeste,SP,São Paulo,Americana,14753,2930089,6326469,1103165,10374476,1581885,11956361,49403
2020,Sudeste,SP,São Paulo,Américo Brasiliense,19098,321397,449221,188239,977954,103201,1081155,26349
2020,Sudeste,SP,São Paulo,Américo de Campos,27872,3803,42785,31218,105677,3381,109058,18234
2020,Sudeste,SP,São Paulo,Amparo,96319,1826308,1729657,353011,4005296,585929,4591225,63173
2020,Sudeste,SP,São Paulo,Analândia,36528,58488,63274,33886,192176,6746,198923,39344
2020,Sudeste,SP,São Paulo,Andradina,173301,741264,1212051,289117,2415733,217053,2632786,46026
2020,Sudeste,SP,São Paulo,Angatuba,159394,461683,465887,123433,1210397,109346,1319743,51797
2020,Sudeste,SP,São Paulo,Anhembi,46328,19335,42585,38170,146417,9413,155830,22852
2020,Sudeste,SP,São Paulo,Anhumas,26246,5887,24658,23536,80326,2517,82843,19991
2020,Sudeste,SP,São Paulo,Aparecida,2590,40866,710563,175127,929147,45125,974272,26925
2020,Sudeste,SP,São Paulo,Aparecida d'Oeste,22420,45982,52481,22961,143844,11422,155265,37341
2020,Sudeste,SP,São Paulo,Apiaí,154165,170226,233036,109192,666619,48684,715303,29526
2020,Sudeste,SP,São Paulo,Araçariguama,1722,860554,1632802,132875,2627953,705426,3333379,145817
2020,Sudeste,SP,São Paulo,Araçatuba,138511,1235549,5286662,752643,7413364,794252,8207617,41426
2020,Sudeste,SP,São Paulo,Araçoiaba da Serra,31343,287560,449091,157793,925787,95256,1021043,29361
2020,Sudeste,SP,São Paulo,Aramina,38132,4317,73888,30179,146515,9234,155750,27542
2020,Sudeste,SP,São Paulo,Arandu,85694,9211,49388,32806,177098,5299,182397,28656
2020,Sudeste,SP,São Paulo,Arapeí,2482,1842,15792,18411,38527,1255,39782,16172
2020,Sudeste,SP,São Paulo,Araraquara,116285,1829033,6370002,1199387,9514707,1139161,10653869,44700
2020,Sudeste,SP,São Paulo,Araras,146274,1470293,3445285,594081,5655934,763015,6418948,47370
2020,Sudeste,SP,São Paulo,Arco-Íris,46395,4393,15633,15823,82243,1775,84018,47388
2020,Sudeste,SP,São Paulo,Arealva,85741,19536,88330,41041,234649,9912,244561,28394
2020,Sudeste,SP,São Paulo,Areias,7370,1649,20708,24849,54576,1937,56514,14506
2020,Sudeste,SP,São Paulo,Areiópolis,18842,10733,60778,49557,139911,6462,146373,13118
2020,Sudeste,SP,São Paulo,Ariranha,24100,180514,569511,48537,822662,185162,1007824,103250
2020,Sudeste,SP,São Paulo,Artur Nogueira,188297,234436,636883,244223,1303839,179437,1483276,26803
2020,Sudeste,SP,São Paulo,Arujá,43544,1062329,4926621,430419,6462912,1311099,7774011,85282
2020,Sudeste,SP,São Paulo,Aspásia,10240,2158,11971,14517,38886,1218,40104,22060
2020,Sudeste,SP,São Paulo,Assis,60663,608161,2264949,461090,3394862,382031,3776892,35941
2020,Sudeste,SP,São Paulo,Atibaia,285052,1569731,3630967,674577,6160327,1214028,7374355,51180
2020,Sudeste,SP,São Paulo,Auriflama,31914,29677,178473,68936,309000,17165,326165,21384
2020,Sudeste,SP,São Paulo,Avaí,261265,12551,80091,31402,385308,9293,394601,72590
2020,Sudeste,SP,São Paulo,Avanhandava,45237,169473,143982,59395,418086,40869,458955,33116
2020,Sudeste,SP,São Paulo,Avaré,157391,391876,1596390,413277,2558933,239768,2798702,30677
2020,Sudeste,SP,São Paulo,Bady Bassitt,18008,76995,247677,84978,427658,37060,464718,26165
2020,Sudeste,SP,São Paulo,Balbinos,14350,5113,13876,26738,60077,1861,61939,10438
2020,Sudeste,SP,São Paulo,Bálsamo,34463,35512,114696,42884,227555,19365,246920,27018
2020,Sudeste,SP,São Paulo,Bananal,10674,34306,91699,56367,193046,10949,203995,18557
2020,Sudeste,SP,São Paulo,Barão de Antonina,23566,2771,20461,20576,67374,1561,68935,19707
2020,Sudeste,SP,São Paulo,Barbosa,24952,4164,52233,32430,113779,5703,119482,15999
2020,Sudeste,SP,São Paulo,Bariri,56624,330729,649896,164591,1201840,160347,1362188,38309
2020,Sudeste,SP,São Paulo,Barra Bonita,13289,377617,672168,168509,1231584,128166,1359750,37639
2020,Sudeste,SP,São Paulo,Barra do Chapéu,84069,5163,25710,25962,140904,2986,143890,24981
2020,Sudeste,SP,São Paulo,Barra do Turvo,4408,5270,48940,42670,101287,7863,109151,14302
2020,Sudeste,SP,São Paulo,Barretos,230405,969830,2807116,573484,4580835,432915,5013749,40818
2020,Sudeste,SP,São Paulo,Barrinha,27064,84584,255760,152826,520235,33665,553900,16694
2020,Sudeste,SP,São Paulo,Barueri,421,5420829,32115177,2311401,39847828,11752510,51600338,186295
2020,Sudeste,SP,São Paulo,Bastos,409944,102542,305675,104499,922660,55552,978212,46686
2020,Sudeste,SP,São Paulo,Batatais,204606,356534,1027215,299147,1887503,189588,2077090,32980
2020,Sudeste,SP,São Paulo,Bauru,50108,2453066,9636450,1494725,13634349,1494709,15129058,39887
2020,Sudeste,SP,São Paulo,Bebedouro,100647,329017,2061915,354570,2846149,423206,3269355,42155
2020,Sudeste,SP,São Paulo,Bento de Abreu,42481,69271,55305,23433,190490,17065,207555,69070
2020,Sudeste,SP,São Paulo,Bernardino de Campos,31829,63436,125285,55961,276510,25027,301537,27024
2020,Sudeste,SP,São Paulo,Bertioga,7488,141955,1215762,428142,1793347,108684,1902031,29387
2020,Sudeste,SP,São Paulo,Bilac,109049,9731,102224,37066,258070,10460,268530,33082
2020,Sudeste,SP,São Paulo,Birigui,72687,587188,2133007,529095,3321977,349941,3671918,29403
2020,Sudeste,SP,São Paulo,Biritiba Mirim,503358,47261,288622,127265,966506,30372,996878,30267
2020,Sudeste,SP,São Paulo,Boa Esperança do Sul,97433,30395,139082,72885,339795,22204,361999,24104
2020,Sudeste,SP,São Paulo,Bocaina,30017,27234,100091,63586,220928,15555,236483,18992
2020,Sudeste,SP,São Paulo,Bofete,30541,31040,85142,52842,199565,11245,210809,17684
2020,Sudeste,SP,São Paulo,Boituva,28295,917016,1300143,316331,2561785,409895,2971680,47799
2020,Sudeste,SP,São Paulo,Bom Jesus dos Perdões,13653,403365,437779,108091,962888,166401,1129289,43459
2020,Sudeste,SP,São Paulo,Bom Sucesso de Itararé,7469,13077,20064,22436,63045,2791,65836,16525
2020,Sudeste,SP,São Paulo,Borá,13299,19801,18751,11516,63366,4740,68107,81273
2020,Sudeste,SP,São Paulo,Boracéia,15920,207993,145713,26862,396489,44903,441392,90672
2020,Sudeste,SP,São Paulo,Borborema,103536,33883,223440,78126,438984,31956,470940,29135
2020,Sudeste,SP,São Paulo,Borebi,19400,3230,21644,20674,64948,3915,68863,25667
2020,Sudeste,SP,São Paulo,Botucatu,167708,1306562,2650530,506433,4631233,442545,5073778,34252
2020,Sudeste,SP,São Paulo,Bragança Paulista,71624,1592269,3602590,710172,5976655,854725,6831380,40059
2020,Sudeste,SP,São Paulo,Braúna,28995,9318,43418,30597,112328,4544,116873,20358
2020,Sudeste,SP,São Paulo,Brejo Alegre,12688,3946,21118,20560,58312,2304,60616,20982
2020,Sudeste,SP,São Paulo,Brodowski,74143,140383,388686,122274,725486,86095,811581,32108
2020,Sudeste,SP,São Paulo,Brotas,93571,235947,436083,126836,892437,94231,986668,40050
2020,Sudeste,SP,São Paulo,Buri,270442,50215,222049,93788,636494,37533,674027,33760
2020,Sudeste,SP,São Paulo,Buritama,61219,252030,273340,82252,668841,40945,709786,41073
2020,Sudeste,SP,São Paulo,Buritizal,42136,96632,48874,31798,219440,9951,229391,50818
2020,Sudeste,SP,São Paulo,Cabrália Paulista,13379,13403,26827,24664,78272,3684,81956,19316
2020,Sudeste,SP,São Paulo,Cabreúva,26581,1446906,2513115,277337,4263939,1136707,5400646,107094
2020,Sudeste,SP,São Paulo,Caçapava,21670,1602647,1832285,405419,3862021,652741,4514762,47515
2020,Sudeste,SP,São Paulo,Cachoeira Paulista,18538,54934,383677,146136,603286,33052,636338,18949
2020,Sudeste,SP,São Paulo,Caconde,160611,51810,165893,81186,459500,16590,476090,25045
2020,Sudeste,SP,São Paulo,Cafelândia,112371,125196,230083,87139,554789,51834,606624,33998
2020,Sudeste,SP,São Paulo,Caiabu,18848,3911,20626,22742,66127,1877,68004,16218
2020,Sudeste,SP,São Paulo,Caieiras,2953,1398427,1642342,441159,3484880,578961,4063841,39541
2020,Sudeste,SP,São Paulo,Caiuá,26537,2886,23655,32561,85640,3221,88861,14945
2020,Sudeste,SP,São Paulo,Cajamar,322,2698509,13810306,467358,16976495,4294450,21270946,272935
2020,Sudeste,SP,São Paulo,Cajati,199659,575972,437660,138842,1352133,207704,1559837,54743
2020,Sudeste,SP,São Paulo,Cajobi,29549,8216,76417,48112,162294,9023,171317,16168
